2025-04-03 19:52:05,271 [__main__] [INFO] Initializing Ray...
2025-04-03 19:52:10,735 [__main__] [INFO] Creating temporary environment to get action/observation spaces...
2025-04-03 19:52:10,737 [src.satellite_marl_env] [INFO] SatelliteMARLEnv closed.
2025-04-03 19:52:10,737 [__main__] [INFO] Spaces retrieved.
2025-04-03 19:52:10,737 [__main__] [INFO] Configuring RLlib PPO Algorithm...
2025-04-03 19:52:10,738 [__main__] [INFO] Building Algorithm...
2025-04-03 19:52:24,462 [__main__] [WARNING] Could not retrieve policy class name via standard methods.
2025-04-03 19:52:24,462 [__main__] [INFO] Algorithm Built. Using Policy Class: Unavailable (New API stack?)
2025-04-03 19:52:24,462 [__main__] [INFO] 
--- Starting Training for 100 iterations ---
2025-04-03 19:52:26,947 [__main__] [INFO] Iteration: 1/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.48s
2025-04-03 19:54:46,090 [__main__] [INFO] Checkpoint saved in directory TrainingResult(checkpoint=Checkpoint(filesystem=local, path=/Users/nathanleo/Downloads/IST 597 - RL/Final Project/RL-Spacecraft-Docking/output/ray_results), metrics={'timers': {'training_iteration': 2.411841269543176, 'restore_env_runners': 1.3555471717621199e-05, 'training_step': 2.411718095741282, 'env_runner_sampling_timer': 0.28289862849743724, 'learner_update_timer': 2.1223075797808075, 'synch_weights': 0.005047443371097996, 'synch_env_connectors': 0.007429810413969627, 'restore_eval_env_runners': 7.303215331897264e-06, 'evaluation_iteration': 2.8468759568076085, 'synch_eval_env_connectors': 0.003337959317416685}, 'env_runners': {'timers': {'connectors': {'agent_to_module_mapping': 6.623129593208432e-06, 'add_observations_from_episodes_to_batch': 4.0364173321944215e-05, 'add_time_dim_to_batch_and_zero_pad': 1.9498043516448334e-05, 'numpy_to_tensor': 5.5485477787442505e-05, 'add_states_from_episodes_to_batch': 7.369434688766689e-06, 'batch_individual_items': 3.549282732622131e-05}}, 'env_reset_timer': 0.00014764673845923465, 'env_to_module_connector': {'timers': {'connectors': {'add_states_from_episodes_to_batch': 4.393712323634589e-06, 'batch_individual_items': 1.8393486846597272e-05, 'agent_to_module_mapping': 4.385360454540264e-06, 'add_observations_from_episodes_to_batch': 1.6168978410951282e-05, 'add_time_dim_to_batch_and_zero_pad': 6.54402240261282e-06, 'numpy_to_tensor': 3.11028073697155e-05}}, 'connector_pipeline_timer': 0.00011786594111318887}, 'env_to_module_sum_episodes_length_in': 101.27250081465326, 'num_module_steps_sampled_lifetime': {'target': 240000, 'servicer': 240000}, 'num_agent_steps_sampled': {'target': 4000, 'servicer': 4000}, 'sample': 0.177560674322606, 'num_agent_steps_sampled_lifetime': {'target': 240000, 'servicer': 240000}, 'weights_seq_no': 59.0, 'num_module_steps_sampled': {'target': 4000, 'servicer': 4000}, 'module_to_env_connector': {'timers': {'connectors': {'listify_data_for_vector_env': 9.835069220383137e-06, 'module_to_agent_unmapping': 3.823515855961883e-06, 'tensor_to_numpy': 5.0554546237590246e-05, 'get_actions': 0.00013369227281177673, 'normalize_and_clip_actions': 5.496323505413695e-05, 'remove_single_ts_time_rank_from_batch': 1.2923038397272652e-06, 'un_batch_to_individual_items': 2.2057545968439735e-05}}, 'connector_pipeline_timer': 0.0003236197462168022}, 'env_step_timer': 0.00010639802718795219, 'num_env_steps_sampled': 4000, 'connector_pipeline_timer': 0.00030690756482173407, 'num_env_steps_sampled_lifetime': 240000, 'rlmodule_inference_timer': 0.0001520892131874198, 'env_to_module_sum_episodes_length_out': 101.27250081465326, 'time_between_sampling': 2.24916625739215, 'agent_steps': {'servicer': 1000.0, 'target': 1000.0}, 'episode_return_max': -1071.189964353835, 'module_episode_returns_mean': {'target': 0.0, 'servicer': -1091.3982171163636}, 'episode_duration_sec_mean': 0.9053738751384156, 'agent_episode_returns_mean': {'target': 0.0, 'servicer': -1091.3982171163636}, 'episode_len_max': 1000, 'episode_return_min': -1104.8441978228716, 'episode_return_mean': -1091.3982171163636, 'episode_len_min': 1000, 'num_episodes_lifetime': 230, 'episode_len_mean': 1000.0, 'num_episodes': 0, 'num_env_steps_sampled_lifetime_throughput': 1136.7867958820227}, 'learners': {'servicer': {'gradients_default_optimizer_global_norm': 1.3338207006454468, 'curr_entropy_coeff': 0.01, 'num_trainable_parameters': 142093.0, 'total_loss': 9.650665283203125, 'mean_kl_loss': 0.005250096786767244, 'num_module_steps_trained_lifetime': 2421376, 'default_optimizer_learning_rate': 5e-05, 'vf_explained_var': -0.00027489662170410156, 'num_module_steps_trained': 40320, 'weights_seq_no': 60.0, 'vf_loss': 9.798636436462402, 'curr_kl_coeff': 1.4551915445207286e-12, 'diff_num_grad_updates_vs_sampler_policy': 1.0, 'policy_loss': -0.05443012714385986, 'module_train_batch_size_mean': 128.0, 'entropy': 9.354007720947266, 'vf_loss_unclipped': 3265.958984375}, 'target': {'vf_loss_unclipped': 6.308036404334416e-08, 'gradients_default_optimizer_global_norm': 0.17296308279037476, 'curr_entropy_coeff': 0.01, 'num_trainable_parameters': 142093.0, 'mean_kl_loss': 0.034825317561626434, 'total_loss': -0.13597306609153748, 'num_module_steps_trained_lifetime': 2421376, 'default_optimizer_learning_rate': 5e-05, 'vf_explained_var': 0.9999204874038696, 'num_module_steps_trained': 40320, 'weights_seq_no': 60.0, 'vf_loss': 6.308036404334416e-08, 'curr_kl_coeff': 1.0728836485895954e-07, 'diff_num_grad_updates_vs_sampler_policy': 1.0, 'policy_loss': 0.00999663770198822, 'module_train_batch_size_mean': 128.0, 'entropy': 14.596977233886719}, '__all_modules__': {'learner_connector': {'timers': {'connectors': {'general_advantage_estimation': 0.04904256599308653, 'add_time_dim_to_batch_and_zero_pad': 2.1905692076618834e-05, 'numpy_to_tensor': 0.00020029787279629433, 'add_states_from_episodes_to_batch': 5.125351736691707e-06, 'batch_individual_items': 0.06652483223358033, 'add_one_ts_to_episodes_and_truncate': 0.005575546646528012, 'add_columns_from_episodes_to_train_batch': 0.06929820662573158, 'agent_to_module_mapping': 0.003425598141429842, 'add_observations_from_episodes_to_batch': 0.00026556412852219276}}, 'connector_pipeline_timer': 0.19458496791882746}, 'learner_connector_sum_episodes_length_out': 4000.0, 'num_non_trainable_parameters': 0.0, 'learner_connector_sum_episodes_length_in': 4000.0, 'num_trainable_parameters': 284186.0, 'num_env_steps_trained': 1260000, 'num_module_steps_trained_lifetime': 4842752, 'num_module_steps_trained': 80640, 'num_env_steps_trained_lifetime': 75668000, 'num_env_steps_trained_lifetime_throughput': 0.0}}, 'num_training_step_calls_per_iteration': 1, 'evaluation': {'env_runners': {'timers': {'connectors': {'agent_to_module_mapping': 5.373949700246508e-06, 'add_observations_from_episodes_to_batch': 3.5774026634700196e-05, 'add_time_dim_to_batch_and_zero_pad': 2.2522763946579975e-05, 'numpy_to_tensor': 3.642124871383016e-05, 'add_states_from_episodes_to_batch': 7.494291772284447e-06, 'batch_individual_items': 2.7073702627595534e-05}}, 'env_reset_timer': 0.000169819749247258, 'env_to_module_connector': {'timers': {'connectors': {'add_states_from_episodes_to_batch': 2.8932943362280154e-06, 'batch_individual_items': 1.185997194048953e-05, 'agent_to_module_mapping': 2.911717410461649e-06, 'add_observations_from_episodes_to_batch': 1.1314943478422242e-05, 'add_time_dim_to_batch_and_zero_pad': 4.309339111305905e-06, 'numpy_to_tensor': 2.0164943202178174e-05}}, 'connector_pipeline_timer': 7.855061387957384e-05}, 'env_to_module_sum_episodes_length_in': 901.0423566894266, 'num_module_steps_sampled_lifetime': {'target': 30000, 'servicer': 30000}, 'agent_steps': {'servicer': 1000.0, 'target': 1000.0}, 'num_agent_steps_sampled': {'target': 5000, 'servicer': 5000}, 'episode_return_max': -1075.574520532978, 'sample': 2.6857599202277487, 'num_agent_steps_sampled_lifetime': {'target': 30000, 'servicer': 30000}, 'module_episode_returns_mean': {'target': 0.0, 'servicer': -1098.427298073031}, 'episode_duration_sec_mean': 0.5241172919273959, 'weights_seq_no': 59.0, 'agent_episode_returns_mean': {'target': 0.0, 'servicer': -1098.427298073031}, 'episode_len_max': 1000, 'num_module_steps_sampled': {'target': 5000, 'servicer': 5000}, 'module_to_env_connector': {'timers': {'connectors': {'listify_data_for_vector_env': 6.784790736722183e-06, 'module_to_agent_unmapping': 2.4683357500499813e-06, 'tensor_to_numpy': 3.455954755984214e-05, 'get_actions': 3.533350111377865e-05, 'normalize_and_clip_actions': 3.50477413248415e-05, 'remove_single_ts_time_rank_from_batch': 8.219771225131536e-07, 'un_batch_to_individual_items': 1.4282168270640763e-05}}, 'connector_pipeline_timer': 0.00016001368821602876}, 'env_step_timer': 6.794769629786654e-05, 'episode_return_min': -1187.5216667738232, 'num_env_steps_sampled': 5000, 'episode_return_mean': -1098.427298073031, 'episode_len_min': 1000, 'connector_pipeline_timer': 0.00025033862935902113, 'num_env_steps_sampled_lifetime': 30000, 'num_episodes_lifetime': 30, 'episode_len_mean': 1000.0, 'num_episodes': 5, 'rlmodule_inference_timer': 0.00011098048432447875, 'env_to_module_sum_episodes_length_out': 901.0423566894266, 'num_env_steps_sampled_per_second': 1757.2529060823067, 'time_between_sampling': 21.316202959238936}, 'num_healthy_workers': 1, 'actor_manager_num_outstanding_async_reqs': 0, 'num_remote_worker_restarts': 0}, 'num_env_steps_sampled_lifetime': 240000, 'fault_tolerance': {'num_healthy_workers': 23, 'num_remote_worker_restarts': 0}, 'env_runner_group': {'actor_manager_num_outstanding_async_reqs': 0}, 'num_env_steps_sampled_lifetime_throughput': 1136.7867958820227, 'done': False, 'training_iteration': 60, 'trial_id': 'default', 'date': '2025-04-03_19-54-46', 'timestamp': 1743724486, 'time_this_iter_s': 3.473067045211792, 'time_total_s': 140.752117395401, 'pid': 71851, 'hostname': 'Nathans-Mac-Studio.local', 'node_ip': '127.0.0.1', 'config': {'exploration_config': {}, 'extra_python_environs_for_driver': {}, 'extra_python_environs_for_worker': {}, 'placement_strategy': 'PACK', 'num_gpus': 0, '_fake_gpus': False, 'num_cpus_for_main_process': 1, 'eager_tracing': True, 'eager_max_retraces': 20, 'tf_session_args': {'intra_op_parallelism_threads': 2, 'inter_op_parallelism_threads': 2, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'local_tf_session_args': {'intra_op_parallelism_threads': 8, 'inter_op_parallelism_threads': 8}, 'torch_compile_learner': False, 'torch_compile_learner_what_to_compile': <TorchCompileWhatToCompile.FORWARD_TRAIN: 'forward_train'>, 'torch_compile_learner_dynamo_backend': 'aot_eager', 'torch_compile_learner_dynamo_mode': None, 'torch_compile_worker': False, 'torch_compile_worker_dynamo_backend': 'aot_eager', 'torch_compile_worker_dynamo_mode': None, 'torch_ddp_kwargs': {}, 'torch_skip_nan_gradients': False, 'env': 'satellite_marl', 'env_config': {}, 'observation_space': None, 'action_space': None, 'clip_rewards': None, 'normalize_actions': True, 'clip_actions': False, '_is_atari': None, 'disable_env_checking': False, 'render_env': False, 'action_mask_key': 'action_mask', 'env_runner_cls': None, 'num_env_runners': 23, 'num_envs_per_env_runner': 1, 'gym_env_vectorize_mode': 'SYNC', 'num_cpus_per_env_runner': 1, 'num_gpus_per_env_runner': 0, 'custom_resources_per_env_runner': {}, 'validate_env_runners_after_construction': True, 'episodes_to_numpy': True, 'max_requests_in_flight_per_env_runner': 1, 'sample_timeout_s': 60.0, '_env_to_module_connector': None, 'add_default_connectors_to_env_to_module_pipeline': True, '_module_to_env_connector': None, 'add_default_connectors_to_module_to_env_pipeline': True, 'episode_lookback_horizon': 1, 'rollout_fragment_length': 'auto', 'batch_mode': 'truncate_episodes', 'compress_observations': False, 'remote_worker_envs': False, 'remote_env_batch_wait_ms': 0, 'enable_tf1_exec_eagerly': False, 'sample_collector': <class 'ray.rllib.evaluation.collectors.simple_list_collector.SimpleListCollector'>, 'preprocessor_pref': 'deepmind', 'observation_filter': 'NoFilter', 'update_worker_filter_stats': True, 'use_worker_filter_stats': True, 'sampler_perf_stats_ema_coef': None, 'num_learners': 0, 'num_gpus_per_learner': 0, 'num_cpus_per_learner': 'auto', 'num_aggregator_actors_per_learner': 0, 'max_requests_in_flight_per_aggregator_actor': 3, 'local_gpu_idx': 0, 'max_requests_in_flight_per_learner': 3, 'gamma': 0.99, 'lr': 5e-05, 'grad_clip': None, 'grad_clip_by': 'global_norm', '_train_batch_size_per_learner': None, 'train_batch_size': 4000, 'num_epochs': 10, 'minibatch_size': 128, 'shuffle_batch_per_epoch': True, 'model': {'fcnet_hiddens': [256, 256], 'fcnet_activation': 'tanh', 'fcnet_weights_initializer': None, 'fcnet_weights_initializer_config': None, 'fcnet_bias_initializer': None, 'fcnet_bias_initializer_config': None, 'conv_filters': None, 'conv_activation': 'relu', 'conv_kernel_initializer': None, 'conv_kernel_initializer_config': None, 'conv_bias_initializer': None, 'conv_bias_initializer_config': None, 'conv_transpose_kernel_initializer': None, 'conv_transpose_kernel_initializer_config': None, 'conv_transpose_bias_initializer': None, 'conv_transpose_bias_initializer_config': None, 'post_fcnet_hiddens': [], 'post_fcnet_activation': 'relu', 'post_fcnet_weights_initializer': None, 'post_fcnet_weights_initializer_config': None, 'post_fcnet_bias_initializer': None, 'post_fcnet_bias_initializer_config': None, 'free_log_std': False, 'log_std_clip_param': 20.0, 'no_final_linear': False, 'vf_share_layers': False, 'use_lstm': False, 'max_seq_len': 20, 'lstm_cell_size': 256, 'lstm_use_prev_action': False, 'lstm_use_prev_reward': False, 'lstm_weights_initializer': None, 'lstm_weights_initializer_config': None, 'lstm_bias_initializer': None, 'lstm_bias_initializer_config': None, '_time_major': False, 'use_attention': False, 'attention_num_transformer_units': 1, 'attention_dim': 64, 'attention_num_heads': 1, 'attention_head_dim': 32, 'attention_memory_inference': 50, 'attention_memory_training': 50, 'attention_position_wise_mlp_dim': 32, 'attention_init_gru_gate_bias': 2.0, 'attention_use_n_prev_actions': 0, 'attention_use_n_prev_rewards': 0, 'framestack': True, 'dim': 84, 'grayscale': False, 'zero_mean': True, 'custom_model': None, 'custom_model_config': {}, 'custom_action_dist': None, 'custom_preprocessor': None, 'encoder_latent_dim': None, 'always_check_shapes': False, 'lstm_use_prev_action_reward': -1, '_use_default_native_models': -1, '_disable_preprocessor_api': False, '_disable_action_flattening': False}, '_learner_connector': None, 'add_default_connectors_to_learner_pipeline': True, 'learner_config_dict': {}, 'optimizer': {}, '_learner_class': None, 'callbacks_on_algorithm_init': None, 'callbacks_on_env_runners_recreated': None, 'callbacks_on_checkpoint_loaded': None, 'callbacks_on_environment_created': None, 'callbacks_on_episode_created': None, 'callbacks_on_episode_start': None, 'callbacks_on_episode_step': None, 'callbacks_on_episode_end': None, 'callbacks_on_evaluate_start': None, 'callbacks_on_evaluate_end': None, 'callbacks_on_sample_end': None, 'callbacks_on_train_result': None, 'explore': True, 'enable_rl_module_and_learner': True, 'enable_env_runner_and_connector_v2': True, '_prior_exploration_config': {'type': 'StochasticSampling'}, 'count_steps_by': 'env_steps', 'policy_map_capacity': 100, 'policy_mapping_fn': <function <lambda> at 0x35f1318a0>, 'policies_to_train': None, 'policy_states_are_swappable': False, 'observation_fn': None, 'offline_data_class': None, 'input_read_method': 'read_parquet', 'input_read_method_kwargs': {}, 'input_read_schema': {}, 'input_read_episodes': False, 'input_read_sample_batches': False, 'input_read_batch_size': None, 'input_filesystem': None, 'input_filesystem_kwargs': {}, 'input_compress_columns': ['obs', 'new_obs'], 'input_spaces_jsonable': True, 'materialize_data': False, 'materialize_mapped_data': True, 'map_batches_kwargs': {}, 'iter_batches_kwargs': {}, 'prelearner_class': None, 'prelearner_buffer_class': None, 'prelearner_buffer_kwargs': {}, 'prelearner_module_synch_period': 10, 'dataset_num_iters_per_learner': None, 'input_config': {}, 'actions_in_input_normalized': False, 'postprocess_inputs': False, 'shuffle_buffer_size': 0, 'output': None, 'output_config': {}, 'output_compress_columns': ['obs', 'new_obs'], 'output_max_file_size': 67108864, 'output_max_rows_per_file': None, 'output_write_remaining_data': False, 'output_write_method': 'write_parquet', 'output_write_method_kwargs': {}, 'output_filesystem': None, 'output_filesystem_kwargs': {}, 'output_write_episodes': True, 'offline_sampling': False, 'evaluation_interval': 10, 'evaluation_duration': 5, 'evaluation_duration_unit': 'episodes', 'evaluation_sample_timeout_s': 120.0, 'evaluation_parallel_to_training': True, 'evaluation_force_reset_envs_before_iteration': True, 'evaluation_config': {'explore': False}, 'off_policy_estimation_methods': {}, 'ope_split_batch_by_episode': True, 'evaluation_num_env_runners': 1, 'in_evaluation': False, 'sync_filters_on_rollout_workers_timeout_s': 10.0, 'keep_per_episode_custom_metrics': False, 'metrics_episode_collection_timeout_s': 60.0, 'metrics_num_episodes_for_smoothing': 100, 'min_time_s_per_iteration': None, 'min_train_timesteps_per_iteration': 0, 'min_sample_timesteps_per_iteration': 0, 'log_gradients': True, 'export_native_model_files': False, 'checkpoint_trainable_policies_only': False, 'logger_creator': None, 'logger_config': None, 'log_level': 'WARN', 'log_sys_usage': True, 'fake_sampler': False, 'seed': None, 'restart_failed_env_runners': True, 'ignore_env_runner_failures': False, 'max_num_env_runner_restarts': 1000, 'delay_between_env_runner_restarts_s': 60.0, 'restart_failed_sub_environments': False, 'num_consecutive_env_runner_failures_tolerance': 100, 'env_runner_health_probe_timeout_s': 30.0, 'env_runner_restore_timeout_s': 1800.0, '_model_config': {}, '_rl_module_spec': None, 'algorithm_config_overrides_per_module': {}, '_per_module_overrides': {}, '_validate_config': True, '_use_msgpack_checkpoints': False, '_torch_grad_scaler_class': None, '_torch_lr_scheduler_classes': None, '_tf_policy_handles_more_than_one_loss': False, '_disable_preprocessor_api': False, '_disable_action_flattening': False, '_disable_initialize_loss_from_dummy_batch': False, '_dont_auto_sync_env_runner_states': False, 'env_task_fn': -1, 'enable_connectors': -1, 'simple_optimizer': True, 'policy_map_cache': -1, 'worker_cls': -1, 'synchronize_filters': -1, 'enable_async_evaluation': -1, 'custom_async_evaluation_function': -1, '_enable_rl_module_api': -1, 'auto_wrap_old_gym_envs': -1, 'always_attach_evaluation_results': -1, 'replay_sequence_length': None, '_disable_execution_plan_api': -1, 'use_critic': True, 'use_gae': True, 'use_kl_loss': True, 'kl_coeff': 0.2, 'kl_target': 0.01, 'vf_loss_coeff': 1.0, 'entropy_coeff': 0.01, 'clip_param': 0.2, 'vf_clip_param': 10.0, 'entropy_coeff_schedule': None, 'lr_schedule': None, 'sgd_minibatch_size': -1, 'vf_share_layers': -1, 'class': <class 'ray.rllib.algorithms.ppo.ppo.PPOConfig'>, 'lambda': 1.0, 'input': 'sampler', 'policies': {'servicer': (None, Box(-inf, inf, (13,), float32), Box(-1.0, 1.0, (6,), float32), None), 'target': (None, Box(-inf, inf, (13,), float32), Box(-1.0, 1.0, (6,), float32), None)}, 'callbacks': <class 'ray.rllib.callbacks.callbacks.RLlibCallback'>, 'create_env_on_driver': False, 'custom_eval_function': None, 'framework': 'torch'}, 'time_since_restore': 140.752117395401, 'iterations_since_restore': 60, 'perf': {'cpu_util_percent': 80.22, 'ram_util_percent': 55.9}})
2025-04-03 19:54:48,555 [__main__] [INFO] Iteration: 61/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.46s
2025-04-03 19:54:51,071 [__main__] [INFO] Iteration: 62/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.52s
2025-04-03 19:54:53,529 [__main__] [INFO] Iteration: 63/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.46s
2025-04-03 19:54:56,193 [__main__] [INFO] Iteration: 64/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.66s
2025-04-03 19:54:58,354 [__main__] [INFO] Iteration: 65/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.16s
2025-04-03 19:55:00,674 [__main__] [INFO] Iteration: 66/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.32s
2025-04-03 19:55:03,119 [__main__] [INFO] Iteration: 67/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.45s
2025-04-03 19:55:05,479 [__main__] [INFO] Iteration: 68/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.36s
2025-04-03 19:55:08,211 [__main__] [INFO] Iteration: 69/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.73s
2025-04-03 19:55:11,400 [__main__] [INFO] Iteration: 70/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 3.19s
2025-04-03 19:55:13,846 [__main__] [INFO] Iteration: 71/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.45s
2025-04-03 19:55:16,355 [__main__] [INFO] Iteration: 72/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.51s
2025-04-03 19:55:19,156 [__main__] [INFO] Iteration: 73/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.80s
2025-04-03 19:55:21,664 [__main__] [INFO] Iteration: 74/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.51s
2025-04-03 19:55:24,480 [__main__] [INFO] Iteration: 75/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.82s
2025-04-03 19:55:27,004 [__main__] [INFO] Iteration: 76/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.52s
2025-04-03 19:55:29,551 [__main__] [INFO] Iteration: 77/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.55s
2025-04-03 19:55:32,040 [__main__] [INFO] Iteration: 78/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.49s
2025-04-03 19:55:34,674 [__main__] [INFO] Iteration: 79/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 2.63s
2025-04-03 19:55:38,035 [__main__] [INFO] Iteration: 80/100, Timesteps: 0, Mean Reward (Eval/Sample): nan, Iter Time: 3.36s
